# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Sep 21 19:02:55 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.1
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Maiz-Apellaniz and Weiler 2018)
# Attention: photometry includes extinction of Av=0.001, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.02 0.14251 7.40000 4.3608937263 2.6102004051    4.358  2.540  4.1854  4.231    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.580 -0.390 -0.469 -0.493 -0.251
0.02 0.14251 7.40000 4.5217313766 2.6112921238    4.518  2.602  4.1947  4.222    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.735 -0.491 -0.572 -0.598 -0.346
0.02 0.14251 7.40000 4.5430164337 2.6114299297    4.539  2.610  4.1959  4.221    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.755 -0.504 -0.586 -0.611 -0.359
0.02 0.14251 7.40000 4.6222124100 2.6119298935    4.619  2.640  4.2003  4.216    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.829 -0.553 -0.636 -0.662 -0.405
0.02 0.14251 7.40000 4.7251396179 2.6125512123    4.722  2.678  4.2059  4.210    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.924 -0.615 -0.700 -0.726 -0.464
0.02 0.14251 7.40000 4.9072623253 2.6135771275    4.905  2.743  4.2154  4.199    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.087 -0.723 -0.811 -0.838 -0.567
0.02 0.14251 7.40000 4.9647097588 2.6138830185    4.963  2.763  4.2183  4.196    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.138 -0.756 -0.845 -0.872 -0.598
0.02 0.14251 7.40000 5.0893855095 2.6145193577    5.088  2.806  4.2245  4.188    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.246 -0.828 -0.919 -0.947 -0.667
0.02 0.14251 7.40000 5.2715082169 2.6153869629    5.271  2.868  4.2331  4.176    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.401 -0.933 -1.026 -1.055 -0.767
0.02 0.14251 7.40000 5.3741617203 2.6158461571    5.374  2.902  4.2378  4.169    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.486 -0.990 -1.085 -1.114 -0.822
0.02 0.14251 7.40000 5.4536314011 2.6161880493    5.454  2.928  4.2414  4.164    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.551 -1.035 -1.131 -1.160 -0.864
0.02 0.14251 7.40000 5.6357536316 2.6169302464    5.636  2.987  4.2491  4.151    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.697 -1.136 -1.234 -1.265 -0.962
0.02 0.14251 7.40000 5.7929496765 2.6175277233    5.794  3.036  4.2555  4.139    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.820 -1.222 -1.322 -1.353 -1.044
0.02 0.14251 7.40000 5.8178763390 2.6176190376    5.818  3.044  4.2565  4.137    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.840 -1.236 -1.336 -1.367 -1.057
0.02 0.14251 7.40000 5.8663177490 2.6177940369    5.867  3.059  4.2584  4.133    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.877 -1.262 -1.363 -1.395 -1.082
0.02 0.14251 7.40000 6.0000000000 2.6182601452    6.000  3.100  4.2636  4.123    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.979 -1.335 -1.437 -1.469 -1.152
0.02 0.14251 7.40000 6.1999998093 2.6189143658    6.200  3.160  4.2709  4.106    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.129 -1.443 -1.547 -1.580 -1.256
0.02 0.14251 7.40000 6.2719144821 2.6191377640    6.271  3.181  4.2734  4.100    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.182 -1.481 -1.586 -1.619 -1.292
0.02 0.14251 7.40000 6.4000000954 2.6195218563    6.399  3.218  4.2778  4.089    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.275 -1.549 -1.655 -1.689 -1.358
0.02 0.14251 7.40000 6.5131926537 2.6198465824    6.511  3.250  4.2815  4.079    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.356 -1.608 -1.716 -1.749 -1.415
0.02 0.14251 7.40000 6.7672667503 2.6205303669    6.764  3.322  4.2893  4.055    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.535 -1.743 -1.853 -1.888 -1.546
0.02 0.14251 7.40000 6.9984736443 2.6211035252    6.994  3.387  4.2957  4.030    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.698 -1.870 -1.981 -2.017 -1.669
0.02 0.14251 7.40000 7.0000000000 2.6211071014    6.996  3.387  4.2957  4.030    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.699 -1.871 -1.982 -2.017 -1.670
0.02 0.14251 7.40000 7.1944503784 2.6215560436    7.191  3.440  4.3004  4.008    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.831 -1.977 -2.090 -2.125 -1.774
0.02 0.14251 7.40000 7.4012289047 2.6220037937    7.399  3.496  4.3049  3.983    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.971 -2.091 -2.205 -2.242 -1.886
0.02 0.14251 7.40000 7.5925879478 2.6223933697    7.592  3.548  4.3086  3.957    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -4.100 -2.200 -2.315 -2.352 -1.993
0.02 0.14251 7.40000 7.7699184418 2.6227347851    7.770  3.596  4.3114  3.930    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -4.220 -2.305 -2.421 -2.458 -2.096
0.02 0.14251 7.40000 7.9928188324 2.6231391430    7.994  3.657  4.3139  3.892    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -4.372 -2.444 -2.561 -2.598 -2.234
0.02 0.14251 7.40000 8.0000000000 2.6231517792    8.001  3.659  4.3140  3.890    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -4.376 -2.449 -2.566 -2.603 -2.239
0.02 0.14251 7.40000 8.2168350220 2.6235203743    8.216  3.716  4.3155  3.851    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -4.519 -2.585 -2.702 -2.740 -2.374
0.02 0.14251 7.40000 8.4088802338 2.6238286495    8.407  3.767  4.3157  3.811    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -4.647 -2.713 -2.830 -2.868 -2.502
0.02 0.14251 7.40000 8.5841379166 2.6240961552    8.581  3.814  4.3146  3.768    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -4.766 -2.839 -2.957 -2.994 -2.629
0.02 0.14251 7.40000 8.7432260513 2.6243281364    8.739  3.858  4.3125  3.724    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -4.875 -2.962 -3.079 -3.116 -2.753
0.02 0.14251 7.40000 8.8940382004 2.6245396137    8.888  3.900  4.3091  3.676    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -4.980 -3.087 -3.203 -3.241 -2.880
0.02 0.14251 7.40000 9.0000000000 2.6246831417    8.995  3.930  4.3059  3.638    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.054 -3.181 -3.297 -3.334 -2.976
0.02 0.14251 7.40000 9.0968370438 2.6248109341    9.092  3.956  4.3024  3.602    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.120 -3.268 -3.383 -3.420 -3.064
0.02 0.14251 7.40000 9.2489442825 2.6250057220    9.244  3.999  4.2951  3.538    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.227 -3.417 -3.530 -3.566 -3.218
0.02 0.14251 7.40000 9.3834018707 2.6251716614    9.379  4.037  4.2870  3.473    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.323 -3.561 -3.672 -3.708 -3.366
0.02 0.14251 7.40000 9.4966964722 2.6253073215    9.493  4.072  4.2792  3.413    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.409 -3.694 -3.802 -3.838 -3.503
0.02 0.14251 7.40000 9.6137886047 2.6254436970    9.610  4.110  4.2725  3.353    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.504 -3.829 -3.936 -3.971 -3.643
0.02 0.14251 7.40000 9.6227121353 2.6254539490    9.619  4.113  4.2721  3.349    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.512 -3.839 -3.946 -3.981 -3.653
0.02 0.14251 7.40000 9.6574440002 2.6254937649    9.654  4.130  4.2792  3.362    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.554 -3.841 -3.950 -3.985 -3.650
0.02 0.14251 7.40000 9.6865081787 2.6255266666    9.683  4.147  4.2895  3.387    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.598 -3.826 -3.938 -3.974 -3.631
0.02 0.14251 7.40000 9.6949644089 2.6255362034    9.692  4.161  4.3016  3.422    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.632 -3.792 -3.907 -3.944 -3.590
0.02 0.14251 7.40000 9.6985015869 2.6255400181    9.695  4.177  4.3131  3.452    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.672 -3.767 -3.884 -3.923 -3.558
0.02 0.14251 7.40000 9.7000389099 2.6255419254    9.697  4.193  4.3224  3.473    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.713 -3.756 -3.876 -3.915 -3.543
0.02 0.14251 7.40000 9.7010087967 2.6255428791    9.698  4.205  4.3290  3.488    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.742 -3.748 -3.870 -3.910 -3.532
0.02 0.14251 7.40000 9.7016134262 2.6255435944    9.698  4.183  4.3220  3.481    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.688 -3.733 -3.853 -3.892 -3.520
0.02 0.14251 7.40000 9.7020454407 2.6255440712    9.699  4.165  4.3128  3.462    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.643 -3.740 -3.857 -3.896 -3.531
0.02 0.14251 7.40000 9.7023897171 2.6255445480    9.699  4.155  4.3029  3.433    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.618 -3.770 -3.885 -3.923 -3.567
0.02 0.14251 7.40000 9.7027730942 2.6255450249    9.699  4.150  4.2903  3.388    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.604 -3.829 -3.940 -3.977 -3.632
0.02 0.14251 7.40000 9.7031183243 2.6255452633    9.700  4.151  4.2780  3.338    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.607 -3.902 -4.010 -4.046 -3.712
0.02 0.14251 7.40000 9.7034425735 2.6255457401    9.700  4.155  4.2658  3.284    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.618 -3.984 -4.089 -4.123 -3.801
0.02 0.14251 7.40000 9.7038288116 2.6255462170    9.701  4.162  4.2506  3.217    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.635 -4.088 -4.189 -4.222 -3.914
0.02 0.14251 7.40000 9.7041254044 2.6255464554    9.701  4.167  4.2385  3.164    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.649 -4.171 -4.268 -4.300 -4.004
0.02 0.14251 7.40000 9.7044124603 2.6255466938    9.701  4.172  4.2265  3.111    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.660 -4.251 -4.345 -4.376 -4.091
0.02 0.14251 7.40000 9.7046899796 2.6255471706    9.702  4.176  4.2144  3.059    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.669 -4.330 -4.420 -4.450 -4.177
0.02 0.14251 7.40000 9.7049579620 2.6255474091    9.702  4.178  4.2024  3.008    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.676 -4.406 -4.493 -4.522 -4.260
0.02 0.14251 7.40000 9.7052164078 2.6255476475    9.702  4.180  4.1903  2.958    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.681 -4.480 -4.563 -4.591 -4.342
0.02 0.14251 7.40000 9.7054662704 2.6255478859    9.702  4.181  4.1783  2.909    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.683 -4.552 -4.631 -4.658 -4.421
0.02 0.14251 7.40000 9.7057056427 2.6255481243    9.703  4.182  4.1662  2.860    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.685 -4.622 -4.697 -4.723 -4.499
0.02 0.14251 7.40000 9.7059917450 2.6255486012    9.703  4.182  4.1512  2.800    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.685 -4.707 -4.777 -4.802 -4.593
0.02 0.14251 7.40000 9.7062101364 2.6255488396    9.703  4.181  4.1391  2.752    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.683 -4.772 -4.839 -4.862 -4.667
0.02 0.14251 7.40000 9.7064199448 2.6255490780    9.703  4.180  4.1270  2.705    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.680 -4.837 -4.899 -4.921 -4.739
0.02 0.14251 7.40000 9.7066688538 2.6255493164    9.703  4.178  4.1119  2.646    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.675 -4.915 -4.972 -4.993 -4.827
0.02 0.14251 7.40000 9.7068576813 2.6255495548    9.704  4.176  4.0998  2.600    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.670 -4.975 -5.028 -5.048 -4.895
0.02 0.14251 7.40000 9.7070388794 2.6255497932    9.704  4.174  4.0877  2.554    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.664 -5.035 -5.083 -5.102 -4.962
0.02 0.14251 7.40000 9.7072525024 2.6255500317    9.704  4.170  4.0726  2.497    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.656 -5.106 -5.149 -5.166 -5.043
0.02 0.14251 7.40000 9.7074155807 2.6255500317    9.704  4.167  4.0606  2.452    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.649 -5.159 -5.198 -5.214 -5.105
0.02 0.14251 7.40000 9.7075700760 2.6255502701    9.704  4.164  4.0485  2.407    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.640 -5.211 -5.245 -5.260 -5.165
0.02 0.14251 7.40000 9.7077550888 2.6255505085    9.705  4.160  4.0334  2.351    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.629 -5.272 -5.301 -5.314 -5.237
0.02 0.14251 7.40000 9.7078943253 2.6255507469    9.705  4.156  4.0214  2.307    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.620 -5.319 -5.343 -5.355 -5.292
0.02 0.14251 7.40000 9.7080278397 2.6255507469    9.705  4.152  4.0093  2.262    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.610 -5.365 -5.383 -5.394 -5.346
0.02 0.14251 7.40000 9.7081546783 2.6255509853    9.705  4.148  3.9973  2.218    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.599 -5.408 -5.422 -5.431 -5.398
0.02 0.14251 7.40000 9.7082748413 2.6255512238    9.705  4.143  3.9853  2.175    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.589 -5.449 -5.458 -5.466 -5.447
0.02 0.14251 7.40000 9.7084188461 2.6255512238    9.705  4.138  3.9702  2.120    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.575 -5.498 -5.501 -5.507 -5.508
0.02 0.14251 7.40000 9.7085275650 2.6255514622    9.705  4.133  3.9582  2.077    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.563 -5.535 -5.532 -5.536 -5.553
0.02 0.14251 7.40000 9.7086315155 2.6255514622    9.705  4.128  3.9462  2.033    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.551 -5.568 -5.560 -5.562 -5.597
0.02 0.14251 7.40000 9.7087316513 2.6255517006    9.706  4.124  3.9341  1.990    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.539 -5.598 -5.582 -5.583 -5.639
0.02 0.14251 7.40000 9.7088270187 2.6255517006    9.706  4.119  3.9223  1.947    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.527 -5.620 -5.596 -5.595 -5.678
0.02 0.14251 7.40000 9.7089185715 2.6255519390    9.706  4.113  3.9102  1.905    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.514 -5.637 -5.602 -5.599 -5.714
0.02 0.14251 7.40000 9.7090063095 2.6255519390    9.706  4.108  3.8982  1.862    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -5.500 -5.648 -5.599 -5.594 -5.747
